combo_index,card1_name,card2_name,reach_oop,reach_ip,card1_rank,card2_rank,is_pair,is_suited,rank_gap,suit_with_board_c1,suit_with_board_c2,pairs_with_board,overcards,flush_potential,hand_strength,is_blocked,board_rank1,board_rank2,board_rank3,board_rank4,board_suit1,board_suit2,board_suit3,board_suit4,suit_count_club,suit_count_diamond,suit_count_heart,suit_count_spade,board_paired,board_trips,monotone,high_card,connectivity,pot,stack,spr,cfv_oop,cfv_ip
739,6d,8h,0.4745,0.4461,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0652,-0.0502
740,6d,8s,0.3298,0.3356,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0454,-0.0378
741,6d,9c,0.494,0.4152,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0648,-0.0441
742,6d,9d,0.5031,0.4896,0.3333,0.5833,0,1,0.25,0.25,0.25,0,0.0,0.6,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.066,-0.052
743,6d,9h,0.5396,0.533,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0708,-0.0566
744,6d,9s,0.425,0.4749,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0558,-0.0505
745,6d,Tc,0.4283,0.47,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0535,-0.047
746,6d,Td,0.5935,0.5397,0.3333,0.6667,0,1,0.3333,0.25,0.25,0,0.0,0.6,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0742,-0.054
747,6d,Th,0.4784,0.519,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0598,-0.0519
748,6d,Ts,0.5876,0.4619,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0735,-0.0462
749,6d,Jc,0.517,0.6,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0614,-0.0562
750,6d,Jd,0.6043,0.5757,0.3333,0.75,0,1,0.4167,0.25,0.25,0,0.0,0.6,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0718,-0.054
751,6d,Jh,0.6075,0.5894,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0721,-0.0553
752,6d,Js,0.5787,0.5469,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0687,-0.0513
753,6d,Qc,0.6125,0.568,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0689,-0.0497
754,6d,Qd,0.5557,0.5559,0.3333,0.8333,0,1,0.5,0.25,0.25,0,0.0,0.6,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0625,-0.0486
755,6d,Qh,0.5194,0.5262,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0584,-0.046
756,6d,Qs,0.6729,0.5806,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0757,-0.0508
757,6d,Kc,0.5703,0.5525,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0345,0.0472
758,6d,Kd,0.0,0.0,0.3333,0.9167,0,1,0.5833,0.25,0.25,1,0.0,0.6,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
759,6d,Kh,0.5404,0.6939,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0327,0.0593
760,6d,Ks,0.5452,0.6792,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0329,0.058
761,6d,Ac,0.7337,0.7434,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.055,0.0743
762,6d,Ad,0.5742,0.634,0.3333,1.0,0,1,0.6667,0.25,0.25,1,0.0,0.6,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0431,0.0634
763,6d,Ah,0.0,0.0,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
764,6d,As,0.7199,0.5929,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.054,0.0593
765,6h,6s,0.3087,0.2658,0.3333,0.3333,1,0,0.0,0.25,0.25,0,0.0,0.4,0.4,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0,0.0066
766,6h,7c,0.4413,0.4292,0.3333,0.4167,0,0,0.0833,0.25,0.25,1,0.0,0.4,0.3458,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.012,-0.0009
767,6h,7d,0.4368,0.3081,0.3333,0.4167,0,0,0.0833,0.25,0.25,1,0.0,0.4,0.3458,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0118,-0.0006
768,6h,7h,0.3625,0.3572,0.3333,0.4167,0,1,0.0833,0.25,0.25,1,0.0,0.6,0.3458,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0098,-0.0007
769,6h,7s,0.0,0.0,0.3333,0.4167,0,0,0.0833,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
770,6h,8c,0.4519,0.3642,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0621,-0.041
771,6h,8d,0.4055,0.3737,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0558,-0.042
772,6h,8h,0.4664,0.4065,0.3333,0.5,0,1,0.1667,0.25,0.25,0,0.0,0.6,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0641,-0.0457
773,6h,8s,0.4235,0.3786,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0582,-0.0426
774,6h,9c,0.5201,0.4521,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0683,-0.048
775,6h,9d,0.5254,0.4319,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.069,-0.0459
776,6h,9h,0.5478,0.5552,0.3333,0.5833,0,1,0.25,0.25,0.25,0,0.0,0.6,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0719,-0.059
777,6h,9s,0.4507,0.4147,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0592,-0.0441
778,6h,Tc,0.4764,0.5055,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0595,-0.0505
779,6h,Td,0.5933,0.5634,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0742,-0.0563
780,6h,Th,0.5603,0.4277,0.3333,0.6667,0,1,0.3333,0.25,0.25,0,0.0,0.6,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.07,-0.0428
781,6h,Ts,0.45,0.5282,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0563,-0.0528
782,6h,Jc,0.6165,0.5526,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0732,-0.0518
783,6h,Jd,0.4622,0.6108,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0549,-0.0573
784,6h,Jh,0.6119,0.4987,0.3333,0.75,0,1,0.4167,0.25,0.25,0,0.0,0.6,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0727,-0.0468
785,6h,Js,0.5943,0.4962,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0706,-0.0465
786,6h,Qc,0.6644,0.5128,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0747,-0.0449
787,6h,Qd,0.5708,0.6726,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0642,-0.0589
788,6h,Qh,0.5277,0.5736,0.3333,0.8333,0,1,0.5,0.25,0.25,0,0.0,0.6,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0594,-0.0502
789,6h,Qs,0.5533,0.4887,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0622,-0.0428
790,6h,Kc,0.5357,0.6254,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0324,0.0534
791,6h,Kd,0.0,0.0,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
792,6h,Kh,0.5722,0.7239,0.3333,0.9167,0,1,0.5833,0.25,0.25,1,0.0,0.6,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0346,0.0618
793,6h,Ks,0.6,0.5306,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0362,0.0453
794,6h,Ac,0.7528,0.7345,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0565,0.0735
795,6h,Ad,0.6967,0.7249,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0522,0.0725
796,6h,Ah,0.0,0.0,0.3333,1.0,0,1,0.6667,0.25,0.25,1,0.0,0.6,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
797,6h,As,0.5942,0.624,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0446,0.0624
798,6s,7c,0.441,0.4142,0.3333,0.4167,0,0,0.0833,0.25,0.25,1,0.0,0.4,0.3458,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0119,-0.0009
799,6s,7d,0.3028,0.4161,0.3333,0.4167,0,0,0.0833,0.25,0.25,1,0.0,0.4,0.3458,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0082,-0.0009
800,6s,7h,0.3647,0.2761,0.3333,0.4167,0,0,0.0833,0.25,0.25,1,0.0,0.4,0.3458,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0099,-0.0006
801,6s,7s,0.0,0.0,0.3333,0.4167,0,1,0.0833,0.25,0.25,1,0.0,0.6,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
802,6s,8c,0.3325,0.3679,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0457,-0.0414
803,6s,8d,0.4837,0.4264,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0665,-0.048
804,6s,8h,0.4621,0.4222,0.3333,0.5,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0635,-0.0475
805,6s,8s,0.3389,0.3743,0.3333,0.5,0,1,0.1667,0.25,0.25,0,0.0,0.6,0.125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0466,-0.0421
806,6s,9c,0.4186,0.3679,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0549,-0.0391
807,6s,9d,0.4423,0.5171,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0581,-0.0549
808,6s,9h,0.4498,0.3805,0.3333,0.5833,0,0,0.25,0.25,0.25,0,0.0,0.4,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.059,-0.0404
809,6s,9s,0.5394,0.4777,0.3333,0.5833,0,1,0.25,0.25,0.25,0,0.0,0.6,0.1375,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0708,-0.0508
810,6s,Tc,0.4033,0.5031,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0504,-0.0503
811,6s,Td,0.4484,0.4287,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.056,-0.0429
812,6s,Th,0.4858,0.523,0.3333,0.6667,0,0,0.3333,0.25,0.25,0,0.0,0.4,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0607,-0.0523
813,6s,Ts,0.4481,0.4833,0.3333,0.6667,0,1,0.3333,0.25,0.25,0,0.0,0.6,0.15,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.056,-0.0483
814,6s,Jc,0.5745,0.4588,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0682,-0.043
815,6s,Jd,0.6366,0.4552,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0756,-0.0427
816,6s,Jh,0.5469,0.5431,0.3333,0.75,0,0,0.4167,0.25,0.25,0,0.0,0.4,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0649,-0.0509
817,6s,Js,0.6393,0.5525,0.3333,0.75,0,1,0.4167,0.25,0.25,0,0.0,0.6,0.1625,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0759,-0.0518
818,6s,Qc,0.5614,0.5774,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0632,-0.0505
819,6s,Qd,0.6105,0.6795,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0687,-0.0595
820,6s,Qh,0.5341,0.4866,0.3333,0.8333,0,0,0.5,0.25,0.25,0,0.0,0.4,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0601,-0.0426
821,6s,Qs,0.641,0.5523,0.3333,0.8333,0,1,0.5,0.25,0.25,0,0.0,0.6,0.175,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0721,-0.0483
822,6s,Kc,0.6716,0.6507,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0406,0.0556
823,6s,Kd,0.0,0.0,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
824,6s,Kh,0.6793,0.672,0.3333,0.9167,0,0,0.5833,0.25,0.25,1,0.0,0.4,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.041,0.0574
825,6s,Ks,0.5915,0.5339,0.3333,0.9167,0,1,0.5833,0.25,0.25,1,0.0,0.6,0.5208,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0357,0.0456
826,6s,Ac,0.6759,0.7294,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0507,0.0729
827,6s,Ad,0.6017,0.7225,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0451,0.0722
828,6s,Ah,0.0,0.0,0.3333,1.0,0,0,0.6667,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
